segment_id,emotion,valence,arousal,sentence_index,sentence_korean,endings_found,split,anger,disgust,fear,happiness,neutral,sadness,surprise
Sess04_script04_F018,anger,1.4,3.5,1,지금 계속 무슨 말을 하는 거야?,야,train,0.0,0.0,0.7,0.0,0.0,0.0,0.3
Sess04_script04_M023,anger,1.4,3.9,1,지금 니가 하 나한테 하는 짓이 더 이상해.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M024,anger,1.3,4.4,1,널 너가 지금 날 망가뜨리려고 작정했잖아.,잖아,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M024,anger,1.3,4.4,2,우리 미래가 중요해?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M024,anger,1.3,4.4,3,우리 미래가 중요해?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M024,anger,1.3,4.4,4,너 입만 뻥끗 해봐.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M024,anger,1.3,4.4,5,n/ 너도 똑같이 만들어 줄테니까.,니까,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_F019,anger,1.5,3.2,1,무서워.,어,train,0.0,0.0,0.9,0.0,0.0,0.0,0.1
Sess04_script04_M025,anger,1.5,3.8,1,진짜 무서운게 뭔지 보여줘?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M025,anger,1.5,3.8,2,오늘 여기 있었던 일은 너랑 나만 아는 거야.,야,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M025,anger,1.5,3.8,3,아무도 못 봤어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M025,anger,1.5,3.8,4,그러니까 넌 입 닥치고 있어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M025,anger,1.5,3.8,5,오늘 우린 고라니 친 거야.,야,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M025,anger,1.5,3.8,6,어차피 죽었는지 살았는지도 모르는데 뭐 알 바 없잖아.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M026,anger,1.4,4.3,1,그리고 너 똑바로 들어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M027,anger,1.4,4.2,1,너 차에서 내려도 경찰에 전화 하기만 해 너.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M027,anger,1.4,4.2,2,b/ 너 죽어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_M027,anger,1.4,4.2,3,알았어?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_script04_F020,anger,1.5,3.2,1,알았어.,어,train,0.0,0.0,0.9,0.0,0.0,0.1,0.0
Sess04_script04_M029,anger,3.1,3.8,1,이대로 가면 돼.,어,train,0.3,0.0,0.3,0.2,0.2,0.0,0.0
Sess04_script04_M029,anger,3.1,3.8,2,우리 그러면 아무 일도 없는 거야.,야,train,0.3,0.0,0.3,0.2,0.2,0.0,0.0
Sess04_script04_M029,anger,3.1,3.8,3,우리 그냥 그 전처럼 돌아가면 되는 거야.,야,train,0.3,0.0,0.3,0.2,0.2,0.0,0.0
Sess04_script04_M029,anger,3.1,3.8,4,그 사람이 죽었든 살았든 우린 사람을 친 적이 없어.,어,train,0.3,0.0,0.3,0.2,0.2,0.0,0.0
Sess04_script04_M030,happiness,3.4,3.7,1,l/ 그냥 가면 돼.,어,train,0.2,0.0,0.3,0.3,0.2,0.0,0.0
Sess04_script04_M030,happiness,3.4,3.7,2,아무 일도 없을 거야.,야,train,0.2,0.0,0.3,0.3,0.2,0.0,0.0
Sess04_script04_F024,anger,1.4,4.5,1,지금 뭐 하려고?,려고,train,0.0,0.0,0.1,0.0,0.0,0.0,0.9
Sess04_script05_M018,happiness,4.0,3.7,1,l/ 아이고 o/ 잘하시네요.,네요,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess04_script05_M018,happiness,4.0,3.7,2,아 근데 목소리가 너무 작네 좀 더 크게.,네,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess04_script06_M010,happiness,4.1,3.8,1,오예 두 개 맞았고 오 (오 오케바리+아아 깜짝이야),야,train,0.0,0.0,0.0,0.7,0.0,0.0,0.3
Sess04_script06_M011,happiness,4.0,3.8,1,아싸 일단 5천 원 확보.,어,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess04_script06_F010,happiness,2.4,3.1,1,하 o/ 퍽이나 좋겠다.,다,train,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Sess04_script06_M012,happiness,4.4,4.2,1,오 오 l/ 야 네개 네개 맞았어 네개 오 야 이거 어떻게 할 거야.,어 | 야,train,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Sess04_script06_F012,happiness,4.2,4.3,1,아 오빠 진짜 어떡해.,어,train,0.0,0.0,0.0,0.1,0.0,0.0,0.9
Sess04_script06_F012,happiness,4.2,4.3,2,여섯개 다 맞는 거 아냐?,냐,train,0.0,0.0,0.0,0.1,0.0,0.0,0.9
Sess04_script06_M016,happiness,5.0,4.9,1,s/ 1등 1등 야 이거 어떡할 거야.,야,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess04_impro01_M004,sadness,2.0,2.2,1,b/ 아니 딴 게 아니라 나 그래도 b/ 사회나가서 뭐 뭐 다이아몬드나 뭐 거드 게 대단한 건 아니여도 좀 괜찮은 사람인 줄 알았거든?,거든,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess04_impro01_M005,sadness,1.9,2.2,1,b/ 근데 그게 아닌가봐.,어,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess04_impro01_M006,anger,1.9,2.4,1,b/ 아니 그 김부장 있잖아.,잖아,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess04_impro01_M006,anger,1.9,2.4,2,그 사람 또 괜히 이상한 거 갖고 뭐라고 한다니까.,ᆫ다니까,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess04_impro01_M007,anger,1.9,2.9,1,아 도대체 김부장은 왜 그렇게 하는지 모르겠어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_F008,anger,2.6,2.8,1,파를 안 샀네.,네,train,0.0,0.1,0.0,0.0,0.9,0.0,0.0
Sess04_impro01_M008,anger,2.0,2.7,1,엄마 내 말 듣는 거야?,야,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess04_impro01_M010,anger,2.0,3.2,1,(쓰레기야 u/+아 그러니까 김부장 진짜) b/ 아니 근데 엄마는 나랑 얘기하는데 왜 자꾸 딴 거 해?,야 | 어,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess04_impro01_F011,anger,2.7,2.7,1,아우 다 듣고 있어.,어,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess04_impro01_M011,anger,1.8,4.0,1,b/ 아 (엄마+아 왜) 뭘 듣고 있어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_M011,anger,1.8,4.0,2,지금 내 얘기할 때 하나도 안 듣고 파만 썰고 있잖아.,잖아,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_M011,anger,1.8,4.0,3,내가 무슨 얘기하는진 들었어 제대로?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_M011,anger,1.8,4.0,4,아이 내가 무슨 김부장 때문에 이러는줄 알어?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_M012,anger,1.9,3.2,1,o/ b/ 아이 됐어됐어.,어 | 어,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess04_impro01_M012,anger,1.9,3.2,2,엄마 하던거나 계속 해.,어,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess04_impro01_F013,sadness,2.7,2.6,1,뭔데?,ᆫ데,train,0.0,0.0,0.0,0.0,0.9,0.1,0.0
Sess04_impro01_M014,sadness,1.4,2.8,1,b/ n/ 나 진 지연이랑 싸워서 헤어졌어.,어,train,0.0,0.0,0.0,0.0,0.1,0.9,0.0
Sess04_impro01_M014,sadness,1.4,2.8,2,b/ 나 진짜 지연이한테 진짜 잘했거든 b/ 진짜 태어나서 처음으로 좋아한다고 얘기도 해보고 진짜 b/ 내 마지막 보험이다 이렇게 생각하고 사랑했는데 지연이가 갔어.,거든 | 다 | 어,train,0.0,0.0,0.0,0.0,0.1,0.9,0.0
Sess04_impro01_F014,sadness,2.5,2.7,1,아유 엄마가 몰랐네 미안해.,네 | 어,train,0.0,0.0,0.0,0.0,0.6,0.4,0.0
Sess04_impro01_M015,anger,1.6,4.1,1,엄마가 뭘 알어 엄마때는 그냥 대충 찍어주면 그냥 만났잖아.,어 | 잖아,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_M015,anger,1.6,4.1,2,엄마가 지금 내가 얼마나 슬픈지 알기나 해?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro01_F015,sadness,2.6,2.9,1,그래 니 말대로 엄마는 지금 사랑이 뭔지도 몰라 근데 b/ 뭐 사랑이 그렇게 달지만은 않어.,어 | 어,train,0.0,0.0,0.0,0.0,0.8,0.2,0.0
Sess04_impro01_F015,sadness,2.6,2.9,2,"쓴맛도 있고, 단맛도 있고, 다 그런거지 뭐.",지,train,0.0,0.0,0.0,0.0,0.8,0.2,0.0
Sess04_impro01_M016,sadness,2.0,2.7,1,아이 근데 엄마 원래 이렇게 힘들어?,어,train,0.0,0.0,0.0,0.0,0.2,0.8,0.0
Sess04_impro01_F016,sadness,2.6,2.9,1,(이상해+엄마도) 그랬어.,어 | 어,train,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Sess04_impro01_F016,sadness,2.6,2.9,2,엄마도 뭐 아빠랑 싸우고 나면 화 나갖고 막 성질 냈다가 근데 뭐 b/ 지금 엄마는 음 아빠한테 미안하다고 말할 수도 없잖아.,잖아,train,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Sess04_impro01_F017,sadness,3.0,3.0,1,이별을 한다는 건 음 너 혼자만 슬픈 건 아니야.,야,train,0.0,0.0,0.0,0.0,0.8,0.2,0.0
Sess04_impro01_F017,sadness,3.0,3.0,2,분명 지연이도 많이 힘들거야.,야,train,0.0,0.0,0.0,0.0,0.8,0.2,0.0
Sess04_impro01_M018,sadness,2.3,2.3,1,내가 b/ 내가 너무 내 생각만 했네.,네,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess04_impro01_M018,sadness,2.3,2.3,2,b/ 미안해 나 엄마 그런 일이 그런 일이 있었는 줄 몰랐네.,어 | 네,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess04_impro02_M007,anger,2.4,3.2,1,아이 지금 그게 될 게 아니구만 내가 보면 알어요.,구만 | 어요,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess04_impro02_M007,anger,2.4,3.2,2,거 소독약이나 빨리 가져와 n/ 거 어딨어.,어,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess04_impro03_M004,anger,1.9,3.4,1,지금 언론으로 요리해요?,어요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro03_M005,anger,1.5,4.2,1,올리브오일 양이 너무 많잖아요.,어요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess04_impro04_M011,anger,1.8,3.7,1,아 부장님 다 아시잖아요.,잖아요,train,0.3,0.0,0.1,0.0,0.2,0.2,0.2
Sess04_impro04_F012,anger,2.3,2.8,1,b/ 어쩔 수 없다 다음 주에 열릴 거야.,다 | 야,train,0.0,0.0,0.0,0.0,0.9,0.1,0.0
Sess04_impro04_F012,anger,2.3,2.8,2,o/ 그때 마음 단단히 먹고 있으면 될 거 같애.,애,train,0.0,0.0,0.0,0.0,0.9,0.1,0.0
Sess04_impro04_M014,anger,2.1,3.3,1,(u/+살다보면이) 아니라 그 이유가 있을 거 아니에요?,에요,train,0.5,0.0,0.0,0.0,0.3,0.1,0.1
Sess04_impro04_M014,anger,2.1,3.3,2,뭐 누가 b/ 부장님이 저 부장님이 그렇게 하신 건가요?,ᆫ가요,train,0.5,0.0,0.0,0.0,0.3,0.1,0.1
Sess04_impro04_F014,anger,2.7,3.1,1,아유 뭐 내가 그래 그런게 아니라 그냥 다 이렇게 일하다 보면 또 그렇게 되 그런 날이 있고 저런 날이 있고 하는 거지 뭐.,지,train,0.0,0.0,0.0,0.0,0.9,0.0,0.1
Sess04_impro04_M015,anger,1.8,3.7,1,그러면 왜 저만 징계위원회를 가냐구요.,냐구요,train,0.9,0.0,0.0,0.0,0.0,0.0,0.1
Sess04_impro04_M015,anger,1.8,3.7,2,제 위에 부장님 계신데.,ᆫ데,train,0.9,0.0,0.0,0.0,0.0,0.0,0.1
Sess04_impro04_F015,anger,2.4,2.8,1,그렇게 됐어.,어,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess04_impro04_F015,anger,2.4,2.8,2,그까 나가봐.,어,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess04_impro04_M018,anger,1.8,3.1,1,부장님 이런 식으로 끝내면 부장님도 안 좋아요 아시잖아요.,어요 | 잖아요,train,0.6,0.0,0.0,0.0,0.3,0.1,0.0
Sess10_script01_M002,anger,1.7,3.7,1,아 씨 그러니까 날 말렸어야지 술 먹어서 운전 안한다고 했잖아 내가 씨 b/ 하 잠깐만 하.,어야지 | 잖아,train,0.7,0.0,0.0,0.0,0.0,0.0,0.3
Sess10_script01_F002,anger,2.2,3.3,1,지섭씨 일단 112에 신고하자.,자,train,0.0,0.0,0.1,0.0,0.3,0.0,0.6
Sess10_script01_M006,anger,1.4,4.4,1,b/ 그러니까 이 야밤에 돌아다니다가 아니 왜 내 차에 치이고 난리야 아 씨이.,야,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_script01_M011,anger,1.5,4.4,1,아니 그럼 뭐야 뭐 어떻게 된거야 사람은 쳤는데 그 사람이 없어졌다는게.,야 | 야,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M011,anger,1.5,4.4,2,뭐 뭐 어떻게 된건데.,ᆫ데,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M013,anger,1.4,4.6,1,우리 술 마셨잖아.,잖아,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M014,anger,1.7,3.9,1,하 그러니까 그냥 이대로 가자 어?,자,train,0.7,0.0,0.1,0.0,0.1,0.1,0.0
Sess10_script01_M016,anger,1.2,4.6,1,아니 야 너 내가 망가지길 바래?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M016,anger,1.2,4.6,2,내가 인생 바닥으로 떨어지길 원하냐구.,냐구,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_F014,anger,1.4,3.9,1,지섭씨 사람 목숨이 달린거잖아.,잖아,train,0.0,0.0,0.7,0.0,0.1,0.2,0.0
Sess10_script01_F014,anger,1.4,3.9,2,일단 찾아보자 응?,자,train,0.0,0.0,0.7,0.0,0.1,0.2,0.0
Sess10_script01_F014,anger,1.4,3.9,3,혹시 모르니까 경찰에 신고도 해보고 내가 (전화할게).,ᆯ게,train,0.0,0.0,0.7,0.0,0.1,0.2,0.0
Sess10_script01_M017,anger,1.3,4.6,1,(전화할게+야) o/ 야 전화기 내려놔 내려놔.,ᆯ게 | 어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_F015,anger,1.2,4.0,1,c/ 지 지섭씨 왜 이래?,어,train,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sess10_script01_M018,anger,1.5,4.1,1,o/ 야 너 자꾸 이러면 나도 더 이상 안 참아.,어,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess10_script01_M019,anger,1.5,3.9,1,너도 사라지게 해줘?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_script01_F016,anger,1.1,3.9,1,지금 계속 무슨 말이야.,야,train,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sess10_script01_M020,anger,1.4,4.3,1,지금 니가 나한테 하는 짓이 더 이상해.,어,train,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M021,anger,1.4,4.6,1,야 날 지금 망가트리려고 작정했잖아 지금 야 한번만 u/ 줘 한번만 야 너 진짜 뒤 b/ 뒤져.,잖아 | 어,train,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Sess10_script01_M021,anger,1.4,4.6,2,야 너 입만 뻥끗해봐 너도 똑같이 내가 만들어줄테니까 알겠어?,어,train,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Sess10_script01_F017,anger,1.0,4.3,1,지섭씨 c/ 무서워.,어,train,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sess10_script01_M022,anger,1.8,3.7,1,진짜 진짜 무서운게 뭔지 보여줘?,어,train,0.5,0.0,0.3,0.0,0.2,0.0,0.0
Sess10_script01_M022,anger,1.8,3.7,2,오늘 있었던 일은 너랑 나랑만 아는거야 아 알겠지 어?,야 | 지,train,0.5,0.0,0.3,0.0,0.2,0.0,0.0
Sess10_script01_M022,anger,1.8,3.7,3,"아무도 못 봤어, 아무도 그러니까 근야 넌 입 닥치고 있어 그냥 오늘 우린 고라니를 친거야 사람이 아니라 동물을 친거야 어차피 죽었는지 살았는지도 몰라 b/ 나랑 너밖에 모른다구 b/ 알바 없잖아.",어 | 야 | 야 | ᆫ다구 | 잖아,train,0.5,0.0,0.3,0.0,0.2,0.0,0.0
Sess10_script01_M023,anger,1.6,4.1,1,그리고 너도 야 똑바로 들어.,어,train,0.8,0.0,0.1,0.0,0.1,0.0,0.0
Sess10_script01_M024,anger,1.6,3.7,1,넌 차에서 내려도 경찰에 전화해도 b/ 너 죽어 아?,어,train,0.8,0.0,0.1,0.0,0.1,0.0,0.0
Sess10_script01_M024,anger,1.6,3.7,2,알았어?,어,train,0.8,0.0,0.1,0.0,0.1,0.0,0.0
Sess10_script01_F018,anger,1.7,3.1,1,아 알았어.,어,train,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sess10_script02_M006,anger,2.2,2.7,1,아 지금 하고 있으니까 끝나고 준다고.,ᆫ다고,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess10_script02_F009,happiness,2.2,2.8,1,퍽이나 좋겠다.,다,train,0.1,0.8,0.0,0.0,0.1,0.0,0.0
Sess10_script02_M011,happiness,4.3,4.3,1,우아 네 개 네 개 맞았어 우아 야 이거 어떡할거야 이씨 l/ 오호 하.,어 | 야,train,0.0,0.0,0.0,0.7,0.0,0.0,0.3
Sess10_script02_F015,happiness,5.0,5.0,1,꺄아아악 오빠 오빠 오빠 어떡해 어떡해.,어 | 어,train,0.0,0.0,0.0,0.4,0.0,0.0,0.6
Sess10_script03_M001,happiness,4.1,3.3,1,l/ 이야 저거 봐봐 저 개그맨 웃기지 않아?,어 | 어,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess10_script03_F001,happiness,2.1,2.0,1,뭐가 그렇게 재밌어?,어,train,0.2,0.1,0.0,0.0,0.7,0.0,0.0
Sess10_script03_M002,happiness,4.0,3.2,1,웃기잖아.,잖아,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess10_script03_M002,happiness,4.0,3.2,2,아 근데 바나나 맛있다.,다,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess10_script03_M002,happiness,4.0,3.2,3,어디서 산거야?,야,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess10_script03_M004,happiness,3.5,3.3,1,아 모를 수도 있지 뭐 그게 무슨 대수인가?,지 | ᆫ가,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess10_script03_M004,happiness,3.5,3.3,2,l/ 저거 진짜 웃기다.,다,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess10_script03_F004,happiness,2.2,2.1,1,자 이거 받어.,어,train,0.0,0.1,0.0,0.0,0.8,0.1,0.0
Sess10_script05_M008,happiness,3.3,2.9,1,아 그 제가 보기엔 10점도 안되는데.,는데,train,0.0,0.3,0.0,0.4,0.3,0.0,0.0
Sess10_script05_F016,happiness,2.7,3.1,1,아 아닙니다.,ᆸ니다,train,0.2,0.2,0.0,0.0,0.6,0.0,0.0
Sess10_script05_F016,happiness,2.7,3.1,2,하 하겠습니다.,습니다,train,0.2,0.2,0.0,0.0,0.6,0.0,0.0
Sess10_script05_F016,happiness,2.7,3.1,3,사랑을 했다 l/ 우리가 만나.,다 | 어,train,0.2,0.2,0.0,0.0,0.6,0.0,0.0
Sess10_script06_F007,happiness,3.8,3.2,1,궁금해?,어,train,0.0,0.0,0.0,0.4,0.6,0.0,0.0
Sess10_script06_M021,sadness,2.2,2.5,1,b/ 미안해 사실 이번에도 월급 못 받았어.,어 | 어,train,0.0,0.0,0.0,0.0,0.2,0.8,0.0
Sess10_script06_F032,happiness,4.1,3.3,1,누가 선물하고 누가 프로포즈 하면 어때?,어,train,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Sess10_impro01_M013,anger,1.9,3.8,1,아 b/ 아니 제가 이런 말씀까진 안 드리려고 했는데 부장님 저 진짜 조용히 저는 제 위치에서 할 일 열심히 했거든요?,거든요,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_impro01_M013,anger,1.9,3.8,2,일을 시키셨는데 지금 제가 갑자기 징계를 가는 이 시스템을 이해할 수 없어요.,어요,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_impro01_M013,anger,1.9,3.8,3,그래서 저 맨 처음에 부장님이랑 전무님이랑 저 일시키실 때 뭐라고 하셨어요.,어요,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_impro01_M013,anger,1.9,3.8,4,그거 저 다 핸드폰 녹음돼있거든요.,거든요,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_impro01_M013,anger,1.9,3.8,5,그럼 징계위에서 그것도 같이 공개를 할게요.,ᆯ게요,train,0.8,0.0,0.0,0.0,0.0,0.0,0.2
Sess10_impro01_M014,anger,2.2,3.9,1,처음에 어떻게 말씀하셨고 했는지 그걸 다 제가 얘기 하면 되는 건가요?,ᆫ가,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess10_impro01_F015,anger,2.3,3.0,1,지금 그걸로 저 협박하는 거에요?,에요,train,0.4,0.2,0.0,0.0,0.4,0.0,0.0
Sess10_impro01_F017,anger,2.1,3.5,1,무슨 소리를 하는 건지 잘 모르겠는데.,는데,train,0.0,0.0,0.0,0.0,0.2,0.0,0.8
Sess10_impro01_M018,anger,2.1,3.9,1,뭐 그거를 제가 어떻게 알았느냐는 중요하지 않는데 저도 다 알면서 그런 부 부조리함들 알면서 일은 열심히 해왔습니다 그냥 직원으로써.,습니다 | 어,train,0.8,0.0,0.0,0.1,0.1,0.0,0.0
Sess10_impro01_M018,anger,2.1,3.9,2,근데 지금 이렇게 나오시면 b/ 제가 뭐 당하고 있을 수는 없잖아요.,잖아요,train,0.8,0.0,0.0,0.1,0.1,0.0,0.0
Sess10_impro01_M018,anger,2.1,3.9,3,부장님 막말로 그렇잖아요.,잖아요,train,0.8,0.0,0.0,0.1,0.1,0.0,0.0
Sess10_impro01_F018,anger,2.2,3.5,1,아 아 나는 윤 대리가 지금 이중장부에 대해서 무슨 소리를 하는지 잘 이해가 안 가거든요.,거든요,train,0.1,0.0,0.2,0.0,0.0,0.0,0.7
Sess10_impro01_M019,anger,2.4,3.7,1,이해가 가.,어,train,0.6,0.0,0.0,0.1,0.3,0.0,0.0
Sess10_impro01_M019,anger,2.4,3.7,2,부장님이랑 전무님이랑 이중장부를 따로 돈을 쉐킹 하셔가지고 진행하셨던 거를 왜 이해가 안 가세요?,세요,train,0.6,0.0,0.0,0.1,0.3,0.0,0.0
Sess10_impro01_M019,anger,2.4,3.7,3,그 제가 알고 있는 게 잘못된 건가요?,ᆫ가,train,0.6,0.0,0.0,0.1,0.3,0.0,0.0
Sess10_impro01_M019,anger,2.4,3.7,4,그걸 쓰신 게 잘못 아닌가요?,ᆫ가요,train,0.6,0.0,0.0,0.1,0.3,0.0,0.0
Sess10_impro01_M021,anger,2.1,3.8,1,아까 말씀드렸다시피 핸드폰 녹음되어 있고 n/ 이중장부도 다 기록들이 있어요.,어요,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess10_impro01_M021,anger,2.1,3.8,2,저는 사실 아래에 직원 입장에서 b/ 어느 정도면 그게 저는 사실상 이해를 하려고 했습니다.,습니다,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess10_impro01_M021,anger,2.1,3.8,3,회사 돌아가는 거고 다 어련히 이유가 있으니까 그렇게 하시겠지라고 생각을 하고 저는 그냥 대리 제 입장에서 일만 했는데 저한테 이런 이런 불합리한 뭐 징계를 주신다고 하면 저는 저같이 힘없는 그냥 말단 대리 직원들이 뭐 어떻게 하겠습니까?,지 | 습니까,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess10_impro01_M023,anger,1.9,3.0,1,아니 뭐 저는 더 이상 징계를 철수하지 않고 원상태로 이렇게 복구를 하지 않으신다면 저는 더 이상 드릴 말씀 없습니다.,습니다,train,0.5,0.2,0.0,0.0,0.3,0.0,0.0
Sess10_impro01_M023,anger,1.9,3.0,2,예 죄송합니다.,ᆸ니다,train,0.5,0.2,0.0,0.0,0.3,0.0,0.0
Sess10_impro03_M007,anger,2.0,3.3,1,아 그 김 부장 얘기하는데 그 엄만 파 얘기 하고 있어.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_impro03_F008,anger,2.8,2.6,1,아유 듣고 있어.,어,train,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Sess10_impro03_F008,anger,2.8,2.6,2,말해.,어,train,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Sess10_impro03_F008,anger,2.8,2.6,3,아니 이거 환불해줄려나 모르겠네 요 앞 마트에 u/.,ᆯ려나 | 네,train,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Sess10_impro03_F009,anger,2.7,2.6,1,아유 듣고 있어 듣고 있어.,어 | 어,train,0.3,0.0,0.0,0.0,0.7,0.0,0.0
Sess10_impro03_M009,anger,1.9,4.0,1,(그러잖아),어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess10_impro03_F010,anger,2.5,2.8,1,(그러잖아+알겠어) 얘기해 얘기해 다 듣고 있어 이거 하면서도.,어 | 어 | 어,train,0.4,0.0,0.0,0.0,0.6,0.0,0.0
Sess10_impro03_M010,anger,1.7,3.7,1,아 근데 아 김 부장도 짜증나는데.,는데,train,0.6,0.0,0.0,0.0,0.1,0.3,0.0
Sess10_impro03_M010,anger,1.7,3.7,2,어 하 지혜가 헤어지자 그래가지고 그것도 짜증나고.,고,train,0.6,0.0,0.0,0.0,0.1,0.3,0.0
Sess10_impro03_F011,sadness,2.8,2.5,1,그 헤어지자 그랬어?,어,train,0.0,0.0,0.0,0.0,0.7,0.0,0.3
Sess10_impro03_F011,sadness,2.8,2.5,2,그러고 다 크는거지 뭐 20대 때 다 헤어지고 만나고 하는 거지 뭐 괜찮어.,지 | 지 | 어,train,0.0,0.0,0.0,0.0,0.7,0.0,0.3
Sess10_impro03_M012,sadness,1.6,3.0,1,아무것도 못 하겠어.,어,train,0.0,0.0,0.0,0.0,0.2,0.8,0.0
